0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
306.0,262.0,168.0,0.0,3.0,45.0,1.0,71.0,19.0,12.0,7.0,0.0,0.0,11.0,2.44444,1350.0,14.5556,5.15267,0.0152672,0.267241,0.641221
134.0,119.0,88.0,2.0,3.0,21.0,1.0,36.0,5.0,4.0,2.0,0.0,0.0,7.0,1.875,567.0,14.875,4.76471,0.0,0.157895,0.739496
308.0,273.0,176.0,0.0,1.0,38.0,2.0,75.0,24.0,12.0,3.0,0.0,0.0,17.0,2.05882,1304.0,16.0588,4.77656,0.0,0.318584,0.644689
123.0,110.0,83.0,0.0,0.0,23.0,2.0,28.0,3.0,6.0,6.0,0.0,0.0,7.0,2.6,550.0,22.0,5.0,0.0,0.176471,0.754545
162.0,133.0,96.0,0.0,2.0,20.0,0.0,36.0,9.0,8.0,1.0,0.0,0.0,12.0,2.63636,654.0,12.0909,4.91729,0.0,0.303571,0.721804
913.0,804.0,406.0,0.0,4.0,133.0,4.0,209.0,54.0,46.0,23.0,6.0,0.0,64.0,2.47727,4003.0,18.2727,4.97886,0.0,0.292398,0.504975
263.0,223.0,150.0,0.0,7.0,34.0,1.0,60.0,19.0,14.0,2.0,2.0,0.0,19.0,1.73913,1103.0,9.69565,4.94619,0.0134529,0.351064,0.672646
381.0,331.0,190.0,1.0,4.0,73.0,1.0,84.0,9.0,17.0,12.0,6.0,0.0,27.0,2.5,1431.0,16.55,4.32326,0.0,0.165605,0.574018
497.0,410.0,241.0,1.0,2.0,81.0,3.0,99.0,25.0,22.0,13.0,5.0,3.0,44.0,2.41667,1910.0,11.3889,4.65854,0.00243902,0.261111,0.587805
152.0,132.0,99.0,2.0,0.0,20.0,0.0,42.0,7.0,6.0,2.0,0.0,0.0,8.0,1.81818,609.0,12.0,4.61364,0.0,0.209677,0.75
145.0,126.0,86.0,0.0,0.0,21.0,0.0,27.0,9.0,8.0,0.0,0.0,0.0,8.0,2.71429,570.0,18.0,4.52381,0.0,0.354167,0.68254
122.0,97.0,74.0,0.0,2.0,20.0,1.0,30.0,1.0,4.0,3.0,0.0,0.0,10.0,2.5,433.0,9.7,4.46392,0.0206186,0.1,0.762887
277.0,233.0,146.0,0.0,4.0,49.0,0.0,62.0,10.0,10.0,10.0,0.0,0.0,11.0,1.375,1171.0,7.28125,5.02575,0.00429185,0.18018,0.626609
144.0,127.0,98.0,0.0,4.0,24.0,4.0,40.0,6.0,7.0,6.0,0.0,0.0,6.0,1.88889,653.0,14.1111,5.14173,0.0,0.203125,0.771654
675.0,571.0,303.0,0.0,5.0,110.0,5.0,126.0,47.0,40.0,20.0,0.0,2.0,51.0,2.0,2838.0,10.9808,4.97023,0.00350263,0.368644,0.530648
176.0,150.0,105.0,1.0,4.0,25.0,1.0,51.0,7.0,7.0,4.0,0.0,0.0,5.0,2.0,710.0,11.5385,4.73333,0.02,0.184211,0.7
510.0,457.0,257.0,0.0,6.0,77.0,3.0,123.0,26.0,24.0,8.0,2.0,0.0,32.0,1.76667,2182.0,15.2333,4.77462,0.00652174,0.25,0.562363
367.0,323.0,183.0,1.0,6.0,50.0,0.0,94.0,23.0,23.0,5.0,0.0,0.0,12.0,2.44444,1589.0,17.9444,4.9195,0.0,0.319444,0.566563
455.0,382.0,229.0,0.0,6.0,56.0,3.0,101.0,23.0,22.0,5.0,0.0,0.0,28.0,2.21212,1769.0,11.5758,4.63089,0.0,0.286624,0.599476
308.0,272.0,167.0,0.0,0.0,52.0,1.0,68.0,14.0,16.0,6.0,0.0,0.0,28.0,2.57143,1367.0,19.4286,5.02574,0.00367647,0.25,0.613971
493.0,406.0,261.0,0.0,10.0,67.0,10.0,109.0,30.0,34.0,11.0,0.0,1.0,29.0,1.74,1901.0,8.12,4.68227,0.0,0.363636,0.642857
328.0,294.0,170.0,1.0,3.0,49.0,2.0,87.0,18.0,11.0,7.0,1.0,0.0,18.0,1.88889,1443.0,16.3333,4.90816,0.00680272,0.213235,0.578231
243.0,197.0,127.0,0.0,0.0,31.0,1.0,55.0,13.0,9.0,2.0,0.0,0.0,16.0,2.55556,935.0,10.9444,4.74619,0.0101523,0.255814,0.64467
226.0,191.0,132.0,0.0,5.0,39.0,0.0,56.0,9.0,13.0,3.0,1.0,0.0,10.0,2.91667,923.0,15.9167,4.83246,0.0104712,0.231579,0.691099
314.0,263.0,175.0,0.0,0.0,45.0,4.0,74.0,22.0,12.0,4.0,0.0,0.0,29.0,2.21739,1289.0,11.4348,4.90114,0.00380228,0.285714,0.665399
434.0,369.0,236.0,0.0,4.0,60.0,0.0,112.0,18.0,20.0,5.0,1.0,1.0,32.0,3.61111,1865.0,20.5,5.0542,0.0135501,0.22093,0.639566
420.0,354.0,214.0,3.0,1.0,79.0,2.0,88.0,16.0,24.0,12.0,7.0,0.0,39.0,1.94118,1721.0,10.4118,4.86158,0.0112994,0.239521,0.60452
358.0,311.0,190.0,0.0,1.0,70.0,2.0,79.0,12.0,14.0,13.0,7.0,0.0,34.0,1.74074,1476.0,11.5185,4.74598,0.0,0.174497,0.610932
474.0,409.0,251.0,1.0,17.0,77.0,4.0,109.0,19.0,31.0,12.0,1.0,0.0,33.0,2.16667,1956.0,13.6333,4.7824,0.0,0.268817,0.613692
482.0,410.0,241.0,1.0,17.0,63.0,3.0,112.0,40.0,21.0,7.0,0.0,0.0,19.0,2.57143,2154.0,14.6429,5.25366,0.0097561,0.348571,0.587805
297.0,246.0,170.0,0.0,9.0,40.0,1.0,66.0,13.0,18.0,0.0,3.0,0.0,20.0,2.83333,1170.0,13.6667,4.7561,0.0,0.292453,0.691057
199.0,174.0,110.0,0.0,4.0,28.0,1.0,47.0,7.0,8.0,3.0,2.0,0.0,16.0,2.77778,847.0,19.3333,4.86782,0.0172414,0.2,0.632184
345.0,278.0,186.0,0.0,5.0,42.0,2.0,97.0,12.0,15.0,10.0,0.0,0.0,15.0,4.78571,1400.0,19.8571,5.03597,0.0107914,0.194245,0.669065
300.0,241.0,154.0,0.0,3.0,39.0,2.0,65.0,15.0,19.0,1.0,2.0,0.0,24.0,3.10526,1112.0,12.6842,4.61411,0.0,0.326923,0.639004
331.0,288.0,193.0,0.0,4.0,56.0,6.0,79.0,16.0,15.0,9.0,0.0,0.0,38.0,2.6875,1475.0,18.0,5.12153,0.0486111,0.22963,0.670139
180.0,145.0,110.0,0.0,1.0,27.0,1.0,40.0,7.0,7.0,0.0,0.0,0.0,11.0,2.5,708.0,10.3571,4.88276,0.0,0.208955,0.758621
102.0,85.0,64.0,0.0,3.0,12.0,0.0,28.0,5.0,6.0,1.0,0.0,0.0,3.0,1.88889,411.0,9.44444,4.83529,0.0,0.275,0.752941
205.0,167.0,111.0,0.0,0.0,31.0,5.0,45.0,5.0,13.0,3.0,4.0,0.0,21.0,2.71429,765.0,11.9286,4.58084,0.0,0.236842,0.664671
248.0,227.0,151.0,0.0,5.0,35.0,0.0,71.0,11.0,7.0,6.0,0.0,0.0,6.0,1.4,1104.0,15.1333,4.86344,0.0,0.169811,0.665198
230.0,182.0,133.0,0.0,0.0,36.0,1.0,43.0,7.0,16.0,2.0,3.0,0.0,19.0,1.45455,838.0,5.51515,4.6044,0.0,0.291139,0.730769
609.0,536.0,294.0,1.0,3.0,97.0,4.0,143.0,30.0,26.0,22.0,0.0,3.0,52.0,2.43333,2792.0,17.8667,5.20896,0.00559701,0.233333,0.548507
177.0,150.0,98.0,0.0,0.0,35.0,2.0,40.0,6.0,10.0,5.0,0.0,0.0,13.0,3.0,790.0,16.6667,5.26667,0.0,0.213333,0.653333
149.0,121.0,88.0,0.0,1.0,28.0,6.0,29.0,5.0,8.0,5.0,2.0,2.0,16.0,2.0,581.0,8.64286,4.80165,0.0,0.22807,0.727273
203.0,172.0,127.0,0.0,1.0,27.0,2.0,46.0,10.0,15.0,4.0,0.0,0.0,9.0,2.38462,846.0,13.2308,4.9186,0.0,0.342466,0.738372
171.0,138.0,112.0,0.0,1.0,25.0,1.0,42.0,10.0,8.0,2.0,0.0,0.0,6.0,2.53846,682.0,10.6154,4.94203,0.0,0.268657,0.811594
196.0,163.0,122.0,1.0,4.0,23.0,0.0,49.0,7.0,5.0,5.0,0.0,0.0,5.0,3.3,780.0,16.3,4.78528,0.00613497,0.166667,0.748466
60.0,48.0,41.0,0.0,3.0,5.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,213.0,12.0,4.4375,0.0,0.142857,0.854167
379.0,308.0,211.0,1.0,3.0,70.0,3.0,69.0,26.0,27.0,5.0,0.0,0.0,22.0,2.15152,1415.0,9.33333,4.59416,0.00324675,0.381295,0.685065
445.0,361.0,212.0,0.0,19.0,69.0,2.0,89.0,27.0,26.0,10.0,0.0,0.0,13.0,2.4,1719.0,10.3143,4.76177,0.0,0.335443,0.587258
223.0,200.0,131.0,0.0,2.0,25.0,1.0,61.0,7.0,10.0,5.0,0.0,0.0,14.0,2.09091,1026.0,18.1818,5.13,0.00985222,0.197674,0.655
182.0,163.0,110.0,1.0,5.0,23.0,1.0,55.0,11.0,4.0,2.0,0.0,0.0,9.0,2.11111,842.0,18.1111,5.16564,0.0122699,0.192308,0.674847
113.0,97.0,76.0,0.0,0.0,21.0,3.0,32.0,2.0,3.0,2.0,0.0,0.0,5.0,2.28571,440.0,13.8571,4.53608,0.0,0.0943396,0.783505
523.0,469.0,270.0,1.0,10.0,65.0,5.0,137.0,36.0,13.0,14.0,0.0,0.0,16.0,2.57143,2303.0,22.3333,4.91045,0.0021322,0.242574,0.575693
188.0,164.0,104.0,0.0,4.0,21.0,0.0,53.0,7.0,6.0,5.0,0.0,0.0,3.0,2.0,794.0,13.6667,4.84146,0.0,0.175676,0.634146
267.0,237.0,152.0,0.0,3.0,44.0,3.0,67.0,17.0,9.0,6.0,1.0,0.0,11.0,1.76471,1117.0,13.9412,4.71308,0.00843882,0.234234,0.64135
130.0,102.0,77.0,0.0,0.0,18.0,0.0,28.0,6.0,4.0,3.0,0.0,0.0,7.0,2.15385,461.0,7.84615,4.51961,0.00980392,0.217391,0.754902
225.0,176.0,133.0,1.0,2.0,27.0,2.0,57.0,5.0,9.0,3.0,0.0,0.0,8.0,4.08333,826.0,14.6667,4.69318,0.0113636,0.166667,0.755682
353.0,317.0,199.0,0.0,4.0,52.0,3.0,97.0,17.0,4.0,12.0,0.0,0.0,20.0,2.0,1559.0,17.6111,4.91798,0.0126183,0.14094,0.62776
158.0,126.0,92.0,0.0,3.0,21.0,1.0,32.0,5.0,8.0,1.0,0.0,2.0,7.0,2.28571,608.0,9.0,4.8254,0.0,0.245283,0.730159
347.0,286.0,174.0,1.0,1.0,54.0,2.0,68.0,13.0,27.0,3.0,1.0,0.0,30.0,1.90625,1324.0,8.9375,4.62937,0.0,0.327869,0.608392
431.0,377.0,223.0,0.0,5.0,64.0,1.0,110.0,23.0,12.0,5.0,0.0,0.0,24.0,2.16,1968.0,15.08,5.22016,0.0,0.201149,0.591512
480.0,429.0,249.0,1.0,8.0,62.0,1.0,122.0,33.0,17.0,9.0,0.0,0.0,14.0,2.42857,2024.0,20.4286,4.71795,0.0,0.271739,0.58042
162.0,127.0,103.0,0.0,1.0,15.0,0.0,41.0,10.0,2.0,2.0,0.0,0.0,3.0,5.83333,644.0,21.1667,5.07087,0.00787402,0.214286,0.811024
186.0,149.0,110.0,1.0,3.0,24.0,0.0,49.0,10.0,2.0,4.0,0.0,0.0,5.0,1.68182,752.0,6.77273,5.04698,0.00671141,0.164384,0.738255
110.0,93.0,75.0,0.0,3.0,14.0,1.0,29.0,2.0,6.0,2.0,0.0,0.0,5.0,1.7,454.0,9.3,4.88172,0.0,0.186047,0.806452
389.0,338.0,208.0,0.0,2.0,72.0,3.0,90.0,26.0,15.0,13.0,0.0,0.0,19.0,1.96154,1645.0,13.0,4.86686,0.00295858,0.253086,0.615385
229.0,207.0,123.0,0.0,7.0,29.0,1.0,54.0,15.0,7.0,8.0,0.0,0.0,6.0,2.0,956.0,18.8182,4.61836,0.0,0.26506,0.594203
325.0,273.0,175.0,1.0,4.0,58.0,5.0,64.0,7.0,16.0,6.0,10.0,0.0,42.0,1.625,1244.0,8.53125,4.55678,0.0,0.188525,0.641026
112.0,93.0,61.0,0.0,3.0,24.0,5.0,22.0,1.0,4.0,2.0,0.0,0.0,15.0,2.11111,417.0,10.3333,4.48387,0.0,0.108696,0.655914
490.0,420.0,260.0,2.0,3.0,87.0,6.0,105.0,24.0,24.0,13.0,3.0,0.0,35.0,2.5,2030.0,15.0,4.83333,0.00952381,0.25,0.619048
107.0,91.0,70.0,0.0,3.0,17.0,0.0,24.0,3.0,9.0,4.0,0.0,0.0,2.0,2.66667,416.0,15.1667,4.57143,0.0,0.292683,0.769231
289.0,254.0,150.0,0.0,8.0,38.0,6.0,85.0,10.0,9.0,5.0,0.0,0.0,6.0,2.69231,1310.0,19.5385,5.15748,0.0,0.154472,0.590551
207.0,170.0,118.0,2.0,3.0,39.0,1.0,53.0,4.0,6.0,4.0,1.0,0.0,9.0,2.84615,787.0,13.0769,4.62941,0.0235294,0.108696,0.694118
310.0,269.0,162.0,1.0,10.0,36.0,1.0,79.0,19.0,10.0,8.0,0.0,0.0,6.0,4.1,1312.0,26.9,4.87732,0.0185874,0.252174,0.60223
43.0,33.0,31.0,0.0,0.0,4.0,0.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,3.33333,153.0,11.0,4.63636,0.0,0.75,0.939394
163.0,142.0,108.0,0.0,2.0,19.0,1.0,42.0,9.0,9.0,3.0,0.0,0.0,7.0,1.75,684.0,11.8333,4.8169,0.028169,0.295082,0.760563
477.0,425.0,232.0,3.0,8.0,57.0,1.0,121.0,37.0,11.0,9.0,0.0,1.0,21.0,3.05882,2114.0,25.0,4.97412,0.00941176,0.269663,0.545882
175.0,149.0,103.0,0.0,1.0,28.0,1.0,42.0,10.0,4.0,5.0,0.0,0.0,3.0,1.73333,691.0,9.93333,4.63758,0.0134228,0.2,0.691275
325.0,281.0,178.0,0.0,4.0,50.0,2.0,77.0,18.0,11.0,9.0,0.0,1.0,21.0,2.09524,1395.0,13.381,4.96441,0.00711744,0.228346,0.633452
268.0,250.0,158.0,0.0,10.0,41.0,5.0,74.0,14.0,7.0,6.0,0.0,0.0,15.0,1.5,1248.0,20.8333,4.992,0.0,0.182609,0.632
295.0,252.0,155.0,0.0,4.0,52.0,3.0,73.0,13.0,9.0,10.0,1.0,0.0,12.0,2.6875,1295.0,15.75,5.13889,0.0119048,0.176,0.615079
252.0,216.0,151.0,1.0,1.0,31.0,1.0,70.0,6.0,15.0,5.0,0.0,0.0,14.0,1.89474,1085.0,11.3684,5.02315,0.00925926,0.207921,0.699074
277.0,253.0,149.0,0.0,2.0,55.0,1.0,69.0,9.0,3.0,12.0,0.0,0.0,12.0,1.6,1180.0,16.8667,4.66403,0.00390625,0.0967742,0.588933
201.0,169.0,125.0,0.0,2.0,21.0,3.0,58.0,3.0,5.0,0.0,0.0,0.0,8.0,2.90909,847.0,15.3636,5.01183,0.00591716,0.101266,0.739645
781.0,699.0,349.0,1.0,15.0,118.0,2.0,187.0,43.0,49.0,21.0,0.0,0.0,29.0,3.03704,3454.0,25.8889,4.94134,0.00572246,0.301639,0.499285
315.0,265.0,148.0,0.0,0.0,43.0,0.0,78.0,11.0,11.0,3.0,0.0,0.0,10.0,2.63158,1241.0,13.9474,4.68302,0.00754717,0.181818,0.558491
258.0,208.0,132.0,0.0,4.0,25.0,2.0,64.0,10.0,11.0,2.0,2.0,1.0,15.0,2.94118,971.0,12.2353,4.66827,0.00961538,0.235955,0.634615
297.0,256.0,172.0,1.0,1.0,38.0,2.0,81.0,15.0,12.0,3.0,0.0,0.0,17.0,2.5625,1224.0,16.0,4.78125,0.0195312,0.226891,0.671875
311.0,244.0,142.0,0.0,0.0,47.0,3.0,52.0,11.0,16.0,5.0,10.0,0.0,34.0,3.04545,1100.0,11.0909,4.5082,0.0,0.272727,0.581967
292.0,246.0,162.0,1.0,3.0,38.0,1.0,71.0,14.0,9.0,8.0,3.0,0.0,15.0,3.06667,1221.0,16.4,4.96341,0.0121951,0.211009,0.658537
258.0,234.0,130.0,0.0,11.0,33.0,2.0,78.0,4.0,3.0,4.0,0.0,0.0,13.0,1.71429,1101.0,16.7143,4.70513,0.0042735,0.0630631,0.555556
225.0,195.0,122.0,0.0,0.0,41.0,2.0,50.0,9.0,11.0,10.0,0.0,0.0,17.0,2.30769,948.0,15.0,4.86154,0.0,0.21978,0.625641
67.0,55.0,44.0,0.0,2.0,7.0,0.0,18.0,4.0,1.0,1.0,0.0,0.0,1.0,1.2,293.0,5.5,5.32727,0.0,0.2,0.8
387.0,331.0,194.0,0.0,2.0,49.0,1.0,100.0,27.0,10.0,10.0,0.0,0.0,14.0,4.30769,1560.0,25.4615,4.71299,0.00299401,0.248322,0.586103
373.0,327.0,201.0,0.0,5.0,54.0,4.0,78.0,25.0,26.0,6.0,1.0,0.0,18.0,2.0,1624.0,14.2174,4.96636,0.0214067,0.386364,0.614679
364.0,319.0,184.0,0.0,6.0,66.0,1.0,81.0,22.0,12.0,10.0,2.0,0.0,30.0,2.8125,1492.0,19.9375,4.67712,0.0031348,0.231293,0.576802
83.0,71.0,52.0,0.0,0.0,7.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0,2.0,2.4,312.0,14.2,4.39437,0.0140845,0.0263158,0.732394
248.0,215.0,137.0,0.0,6.0,30.0,0.0,66.0,10.0,9.0,7.0,0.0,0.0,16.0,2.53846,1040.0,16.5385,4.83721,0.00465116,0.197917,0.637209
619.0,536.0,278.0,1.0,6.0,75.0,3.0,147.0,50.0,24.0,6.0,0.0,0.0,26.0,2.67742,2541.0,17.2903,4.74067,0.00186567,0.333333,0.518657
293.0,257.0,154.0,1.0,5.0,48.0,2.0,68.0,15.0,8.0,10.0,0.0,0.0,15.0,1.89474,1279.0,13.5263,4.97665,0.0,0.198276,0.599222
17.0,10.0,9.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.33333,46.0,3.33333,4.6,0.0,0.166667,0.9
274.0,241.0,166.0,0.0,9.0,36.0,3.0,68.0,17.0,13.0,6.0,0.0,0.0,24.0,4.71429,1215.0,34.4286,5.04149,0.00414938,0.288462,0.688797
180.0,153.0,106.0,0.0,0.0,31.0,3.0,38.0,2.0,6.0,2.0,7.0,0.0,23.0,1.58824,715.0,9.0,4.6732,0.0,0.115942,0.69281
72.0,61.0,50.0,0.0,2.0,11.0,1.0,14.0,6.0,1.0,1.0,0.0,0.0,4.0,1.83333,278.0,10.1667,4.55738,0.0,0.28,0.819672
254.0,224.0,149.0,0.0,2.0,34.0,3.0,61.0,13.0,12.0,9.0,0.0,0.0,14.0,2.5,1154.0,18.6667,5.15179,0.0,0.263158,0.665179
311.0,256.0,156.0,1.0,0.0,39.0,7.0,75.0,19.0,8.0,5.0,0.0,0.0,19.0,2.61905,1370.0,12.1905,5.35156,0.00390625,0.236842,0.609375
610.0,531.0,283.0,0.0,2.0,77.0,2.0,156.0,31.0,24.0,7.0,0.0,1.0,38.0,2.54839,2566.0,17.129,4.83239,0.00376648,0.236051,0.532957
196.0,168.0,111.0,2.0,1.0,34.0,2.0,45.0,10.0,8.0,6.0,0.0,0.0,13.0,3.11111,784.0,18.6667,4.66667,0.0,0.227848,0.660714
226.0,192.0,138.0,0.0,4.0,36.0,3.0,60.0,12.0,9.0,4.0,0.0,0.0,12.0,1.7,986.0,9.6,5.13542,0.00520833,0.21875,0.71875
835.0,720.0,416.0,0.0,7.0,132.0,9.0,205.0,24.0,47.0,10.0,2.0,3.0,60.0,2.12963,3407.0,13.3333,4.73194,0.00694444,0.210682,0.577778
255.0,204.0,124.0,0.0,0.0,43.0,3.0,51.0,6.0,13.0,5.0,3.0,0.0,18.0,1.82143,899.0,7.28571,4.40686,0.0294118,0.202128,0.607843
439.0,349.0,212.0,1.0,0.0,63.0,4.0,89.0,26.0,31.0,4.0,1.0,0.0,27.0,2.36842,1614.0,9.18421,4.62464,0.00286533,0.375,0.60745
534.0,445.0,265.0,0.0,132.0,27.0,4.0,190.0,5.0,9.0,6.0,0.0,0.0,6.0,8.09091,2061.0,40.4545,4.63146,0.0,0.0645161,0.595506
164.0,144.0,98.0,0.0,0.0,26.0,0.0,43.0,6.0,4.0,3.0,0.0,0.0,8.0,1.53846,699.0,11.0769,4.85417,0.0138889,0.144928,0.680556
46.0,37.0,33.0,0.0,2.0,5.0,1.0,14.0,3.0,1.0,0.0,0.0,0.0,2.0,2.25,189.0,9.25,5.10811,0.0,0.210526,0.891892
223.0,193.0,129.0,0.0,0.0,34.0,1.0,49.0,11.0,10.0,2.0,3.0,0.0,23.0,2.14286,892.0,13.7857,4.62176,0.0,0.253012,0.668394
868.0,760.0,358.0,4.0,6.0,118.0,1.0,192.0,38.0,56.0,7.0,0.0,0.0,61.0,3.0,3621.0,21.1111,4.76447,0.00524246,0.303226,0.471053
155.0,134.0,87.0,0.0,2.0,28.0,2.0,40.0,6.0,7.0,1.0,0.0,0.0,10.0,2.1,623.0,13.4,4.64925,0.0,0.191176,0.649254
31.0,28.0,21.0,0.0,1.0,5.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,128.0,9.33333,4.57143,0.0,0.0625,0.75
244.0,223.0,142.0,1.0,4.0,34.0,1.0,59.0,14.0,7.0,11.0,0.0,0.0,6.0,2.1,1033.0,22.3,4.63229,0.0,0.225806,0.636771
307.0,269.0,169.0,0.0,4.0,28.0,1.0,81.0,14.0,8.0,3.0,0.0,0.0,8.0,2.0,1247.0,14.1579,4.63569,0.0,0.201835,0.628253
653.0,570.0,323.0,1.0,7.0,78.0,2.0,185.0,32.0,20.0,14.0,0.0,1.0,30.0,2.86207,3001.0,19.6552,5.26491,0.00701754,0.197719,0.566667
92.0,70.0,58.0,0.0,0.0,8.0,0.0,25.0,3.0,3.0,1.0,0.0,0.0,2.0,1.57143,331.0,5.0,4.72857,0.0,0.181818,0.828571
310.0,259.0,177.0,2.0,4.0,37.0,2.0,81.0,8.0,15.0,8.0,0.0,0.0,14.0,6.375,1286.0,32.375,4.96525,0.011583,0.194915,0.683398
211.0,189.0,129.0,0.0,4.0,24.0,2.0,55.0,12.0,2.0,4.0,0.0,0.0,6.0,3.14286,1001.0,27.0,5.2963,0.0,0.177215,0.68254
108.0,91.0,71.0,0.0,4.0,15.0,1.0,21.0,7.0,7.0,0.0,0.0,1.0,13.0,1.21429,426.0,6.5,4.68132,0.0,0.388889,0.78022
451.0,382.0,230.0,0.0,4.0,76.0,1.0,93.0,23.0,22.0,10.0,5.0,0.0,40.0,3.28571,1897.0,18.1905,4.96597,0.0052356,0.266272,0.602094
378.0,335.0,174.0,0.0,6.0,52.0,0.0,85.0,11.0,19.0,8.0,0.0,0.0,26.0,2.38889,1619.0,18.6111,4.83284,0.0,0.218978,0.519403
698.0,584.0,318.0,0.0,15.0,100.0,4.0,171.0,37.0,21.0,16.0,0.0,0.0,29.0,3.16667,2836.0,16.2222,4.85616,0.00171233,0.214022,0.544521
347.0,294.0,182.0,0.0,1.0,52.0,0.0,76.0,11.0,13.0,6.0,1.0,1.0,30.0,2.52381,1339.0,14.0,4.55442,0.00340136,0.1875,0.619048
117.0,97.0,72.0,1.0,2.0,20.0,3.0,25.0,7.0,5.0,1.0,0.0,0.0,6.0,2.5,466.0,12.125,4.80412,0.0,0.266667,0.742268
288.0,257.0,148.0,0.0,9.0,25.0,1.0,83.0,12.0,7.0,4.0,0.0,0.0,6.0,2.06667,1259.0,17.1333,4.89883,0.0077821,0.175926,0.575875
228.0,201.0,140.0,2.0,3.0,34.0,3.0,52.0,13.0,7.0,6.0,0.0,0.0,12.0,2.25,966.0,16.75,4.80597,0.0,0.232558,0.696517
318.0,270.0,157.0,1.0,6.0,42.0,0.0,82.0,16.0,13.0,5.0,0.0,0.0,15.0,2.52632,1290.0,14.2105,4.77778,0.00740741,0.233871,0.581481
302.0,267.0,172.0,2.0,8.0,43.0,3.0,69.0,14.0,11.0,8.0,0.0,0.0,10.0,3.88889,1312.0,29.6667,4.91386,0.0,0.223214,0.644195
327.0,285.0,183.0,0.0,6.0,50.0,1.0,82.0,21.0,17.0,8.0,0.0,0.0,15.0,2.33333,1540.0,15.8333,5.40351,0.0140351,0.287879,0.642105
121.0,103.0,80.0,1.0,1.0,16.0,1.0,35.0,2.0,6.0,2.0,0.0,0.0,8.0,3.0,460.0,17.1667,4.46602,0.0194175,0.156863,0.776699
293.0,262.0,155.0,0.0,9.0,39.0,1.0,71.0,13.0,14.0,5.0,0.0,0.0,11.0,2.58333,1199.0,21.8333,4.57634,0.00381679,0.245455,0.591603
873.0,775.0,321.0,0.0,2.0,97.0,1.0,242.0,24.0,20.0,10.0,1.0,0.0,28.0,4.08333,3819.0,32.2917,4.92774,0.0,0.129794,0.414194
223.0,197.0,130.0,0.0,1.0,30.0,0.0,63.0,6.0,12.0,6.0,0.0,0.0,7.0,2.88889,930.0,21.8889,4.72081,0.0,0.193548,0.659898
204.0,171.0,104.0,1.0,4.0,31.0,0.0,50.0,6.0,1.0,4.0,0.0,0.0,7.0,2.53846,747.0,13.1538,4.36842,0.0,0.0864198,0.608187
243.0,205.0,151.0,0.0,0.0,41.0,2.0,52.0,15.0,8.0,1.0,0.0,0.0,20.0,1.46154,1015.0,7.88462,4.95122,0.0,0.247312,0.736585
284.0,237.0,165.0,2.0,3.0,43.0,1.0,73.0,16.0,6.0,10.0,0.0,0.0,10.0,2.9375,1214.0,14.8125,5.12236,0.0,0.189655,0.696203
106.0,88.0,62.0,0.0,0.0,14.0,0.0,23.0,5.0,3.0,1.0,1.0,0.0,9.0,2.57143,397.0,12.5714,4.51136,0.0,0.216216,0.704545
360.0,295.0,184.0,1.0,6.0,52.0,1.0,81.0,11.0,19.0,0.0,2.0,0.0,23.0,2.16667,1349.0,9.83333,4.57288,0.0101695,0.225564,0.623729
501.0,439.0,245.0,1.0,7.0,77.0,3.0,131.0,25.0,11.0,8.0,1.0,0.0,33.0,2.95238,2076.0,20.9048,4.72893,0.022779,0.173077,0.558087
383.0,312.0,185.0,0.0,2.0,59.0,0.0,85.0,11.0,12.0,6.0,4.0,0.0,35.0,1.65116,1435.0,7.25581,4.59936,0.00320513,0.159722,0.592949
288.0,232.0,168.0,2.0,8.0,36.0,4.0,62.0,14.0,13.0,6.0,0.0,1.0,25.0,2.43478,1125.0,10.087,4.84914,0.0,0.27551,0.724138
201.0,163.0,116.0,2.0,1.0,26.0,0.0,51.0,11.0,8.0,3.0,0.0,0.0,15.0,2.23529,769.0,9.58823,4.71779,0.0122699,0.246753,0.711656
343.0,261.0,156.0,0.0,13.0,21.0,1.0,104.0,13.0,2.0,3.0,0.0,0.0,5.0,8.2,1224.0,26.1,4.68966,0.0,0.12,0.597701
159.0,136.0,87.0,0.0,3.0,38.0,5.0,26.0,4.0,8.0,5.0,6.0,0.0,20.0,1.91667,574.0,11.3333,4.22059,0.0,0.1875,0.639706
613.0,512.0,298.0,1.0,4.0,88.0,6.0,130.0,33.0,32.0,4.0,3.0,1.0,57.0,2.58974,2581.0,13.1282,5.04102,0.0175781,0.298165,0.582031
202.0,168.0,116.0,2.0,1.0,27.0,1.0,52.0,8.0,12.0,4.0,0.0,0.0,16.0,3.09091,776.0,15.2727,4.61905,0.00595238,0.253165,0.690476
546.0,472.0,266.0,4.0,6.0,82.0,7.0,129.0,34.0,15.0,16.0,0.0,0.0,32.0,4.625,2333.0,29.5,4.9428,0.0233051,0.232227,0.563559
238.0,196.0,134.0,9.0,3.0,34.0,1.0,52.0,12.0,11.0,8.0,0.0,0.0,22.0,3.0,920.0,14.0,4.69388,0.0102041,0.267442,0.683673
